machine_id,day,vibration,temperature,pressure,load,failure
1,269,3.204,66.94,4.538,0.695,0
1,270,3.71,67.42,4.388,0.764,0
1,271,3.392,69.19,4.439,0.972,0
1,272,3.571,67.95,4.437,0.605,0
1,273,3.591,66.63,4.25,0.741,0
1,274,3.452,66.65,4.473,0.74,0
1,275,3.633,67.86,4.524,0.94,0
1,276,3.428,68.56,4.304,0.752,0
1,277,3.823,68.73,4.458,0.827,0
1,278,3.538,66.7,4.437,0.733,0
1,279,3.712,71.31,4.512,0.945,0
1,280,3.841,70.39,4.349,0.952,0
1,281,3.986,71.66,4.409,0.955,0
1,282,3.902,68.46,4.65,0.841,0
1,283,3.71,67.31,4.194,0.61,0
1,284,3.843,70.46,4.421,0.937,0
1,285,3.423,68.59,4.506,0.911,0
1,286,3.783,68.26,4.47,0.623,0
1,287,3.99,67.05,4.191,0.74,0
1,288,3.857,68.95,4.554,0.65,0
1,289,4.057,70.24,4.602,0.944,0
1,290,3.858,68.12,4.403,0.622,0
1,291,4.012,68.51,4.421,0.884,0
1,292,4.073,67.95,4.184,0.714,0
1,293,3.692,68.17,4.164,0.771,0
1,294,4.2,68.1,4.365,0.63,0
1,295,4.281,69.03,4.319,0.734,0
1,296,4.043,70.46,4.424,0.81,0
1,297,4.386,68.95,4.168,0.743,0
1,298,3.985,67.26,4.311,0.611,0
1,299,4.167,69.07,4.396,0.683,0
1,300,4.399,69.96,4.255,0.68,0
1,301,4.325,70.19,4.282,0.736,0
1,302,4.847,69.68,4.314,0.628,0
1,303,4.297,69.87,4.457,0.973,0
1,304,4.2,68.19,4.153,0.693,0
1,305,4.238,71.33,4.137,0.916,0
1,306,4.322,71.38,4.453,0.731,0
1,307,4.276,70.74,4.236,0.734,0
1,308,4.582,70.07,4.153,0.607,0
1,309,4.242,69.73,4.159,0.77,0
1,310,4.585,67.9,4.059,0.678,0
1,311,4.321,70.12,4.3,0.773,0
1,312,4.649,70.25,4.124,0.629,0
1,313,4.543,69.6,4.104,0.935,0
1,314,4.707,71.47,4.172,0.943,0
1,315,4.558,71.35,4.208,0.853,0
1,316,4.848,71.83,4.188,0.84,0
1,317,4.672,71.54,4.39,0.878,1
1,318,2.552,60.57,5.104,0.98,0
1,319,2.214,61.64,4.849,0.684,0
1,320,2.393,61.08,5.11,0.664,0
1,321,2.523,59.82,4.981,0.882,0
1,322,2.421,60.03,5.144,0.729,0
1,323,2.077,60.03,5.074,0.668,0
1,324,2.244,57.91,4.967,0.627,0
1,325,2.433,61.65,5.072,0.959,0
1,326,2.081,62.92,4.964,0.987,0
1,327,2.177,61.55,4.892,0.856,0
1,328,2.105,62.18,4.829,0.818,0
1,329,2.111,61.23,5.18,0.907,0
1,330,2.329,61.56,5.237,0.624,0
1,331,2.003,60.87,5.063,0.706,0
1,332,2.427,64.38,5.045,0.999,0
1,333,2.232,61.18,5.106,0.845,0
1,334,2.191,62.62,4.957,0.849,0
1,335,2.327,61.28,4.974,0.774,0
1,336,2.281,63.31,5.072,0.964,0
1,337,2.243,62.56,5.057,0.826,0
1,338,2.263,63.69,5.028,0.901,0
1,339,2.376,63.14,4.966,0.99,0
1,340,2.256,60.24,4.945,0.641,0
1,341,2.183,62.24,4.977,0.92,0
1,342,2.359,59.97,5.093,0.651,0
1,343,2.12,62.82,4.883,0.944,0
1,344,2.302,61.76,4.901,0.682,0
1,345,2.452,61.97,4.922,0.876,0
1,346,2.492,62.32,4.749,0.949,0
1,347,2.185,63.78,4.982,0.963,0
1,348,2.135,63.18,5.078,0.85,0
1,349,2.361,60.97,5.042,0.72,0
1,350,2.166,61.5,5.052,0.857,0
1,351,1.989,61.07,5.081,0.67,0
1,352,2.194,61.49,4.949,0.841,0
1,353,2.245,61.95,4.811,0.764,0
1,354,2.198,60.24,5.04,0.685,0
1,355,2.494,61.6,4.932,0.839,0
1,356,2.274,63.41,5.082,0.921,0
1,357,2.114,63.5,5.008,0.933,0
1,358,2.275,62.45,5.078,0.738,0
1,359,2.176,60.38,4.971,0.696,0
1,360,2.405,62.23,4.951,0.933,0
1,361,2.339,60.67,4.881,0.742,0
1,362,2.524,62.17,4.885,0.608,0
1,363,2.497,60.88,4.928,0.698,0
1,364,2.386,61.52,4.933,0.786,0
2,0,1.87,67.18,4.118,0.749,0
2,1,2.144,67.05,4.13,1.0,0
2,2,2.122,67.07,4.104,0.937,0
2,3,2.282,67.03,3.874,0.959,0
2,4,2.131,66.14,4.308,0.775,0
2,5,1.951,69.02,4.153,0.993,0
2,6,1.989,67.18,3.938,0.939,0
2,7,2.103,66.06,4.011,0.629,0
2,8,2.409,68.02,4.037,0.62,0
2,9,2.001,68.25,4.078,0.873,0
2,10,1.825,70.72,4.222,0.967,0
2,11,2.293,68.78,3.974,0.859,0
2,12,2.21,69.1,3.926,0.885,0
2,13,2.143,69.38,4.021,0.938,0
2,14,2.33,67.37,4.136,0.714,0
2,15,2.135,68.35,4.179,0.93,0
2,16,2.146,68.73,4.084,0.745,0
2,17,2.186,69.0,4.212,0.99,0
2,18,2.348,68.56,3.953,0.938,0
2,19,2.317,69.56,3.718,0.933,0
2,20,2.262,70.56,3.853,0.999,0
2,21,2.254,66.32,3.951,0.602,0
2,22,2.197,67.7,4.014,0.81,0
2,23,2.138,67.53,4.104,0.775,0
2,24,2.577,67.29,4.062,0.765,0
2,25,2.215,69.23,4.113,0.882,0
2,26,2.13,67.58,4.096,0.656,0
2,27,2.502,68.47,4.021,0.868,0
2,28,2.436,71.13,4.167,0.981,0
2,29,2.347,71.38,3.879,0.976,0
2,30,2.428,67.2,4.088,0.658,0
2,31,2.198,68.04,3.988,0.899,0
2,32,2.203,67.55,4.135,0.78,0
2,33,2.212,68.85,3.929,0.879,0
2,34,2.546,69.36,3.802,0.946,0
2,35,2.474,70.87,3.984,0.96,0
2,36,2.455,67.24,3.941,0.602,0
2,37,2.518,67.75,3.879,0.723,0
2,38,2.289,69.99,3.906,0.977,0
2,39,2.465,68.62,4.026,0.727,0
2,40,2.511,70.18,3.921,0.86,0
2,41,2.35,69.37,3.783,0.951,0
2,42,2.525,69.31,3.818,0.858,0
2,43,2.625,66.23,4.0,0.612,0
2,44,2.781,70.25,3.808,0.659,0
2,45,2.286,70.39,4.027,0.674,0
2,46,2.662,68.99,4.04,0.859,0
2,47,2.677,68.22,3.685,0.667,0
2,48,2.341,70.0,3.944,0.826,0
2,49,2.575,68.73,3.857,0.782,0
2,50,2.406,67.82,3.851,0.683,0
2,51,2.78,69.63,3.749,0.815,0
2,52,2.798,69.14,4.026,0.765,0
2,53,2.818,67.96,3.885,0.687,0
2,54,2.667,71.64,3.872,0.728,0
2,55,3.014,68.31,3.971,0.676,0
2,56,2.678,71.55,3.681,0.75,0
2,57,2.521,69.72,3.939,0.723,0
2,58,2.898,66.46,3.831,0.603,0
2,59,2.806,70.33,3.863,0.963,0
2,60,2.895,70.25,3.819,0.976,0
2,61,2.742,70.62,4.022,0.765,0
2,62,2.697,70.25,3.842,0.651,0
2,63,2.685,70.84,3.895,0.751,0
2,64,4.638,72.33,3.835,0.781,0
2,65,3.059,71.95,3.845,0.911,0
2,66,3.004,70.06,3.933,0.867,0
2,67,3.093,73.0,3.555,0.932,0
2,68,3.12,70.91,3.679,0.952,0
2,69,3.011,72.08,3.762,0.985,0
2,70,3.144,71.39,3.827,0.673,0
2,71,3.242,72.44,3.689,0.895,0
2,72,3.007,72.28,3.793,0.964,0
2,73,3.212,69.21,3.561,0.601,0
2,74,3.348,70.55,3.578,0.664,0
2,75,3.227,72.74,3.837,0.814,0
2,76,3.443,71.57,3.72,0.681,0
2,77,3.278,71.53,3.733,0.736,0
2,78,3.404,73.08,3.816,0.95,0
2,79,3.265,72.38,3.489,0.84,0
2,80,3.432,71.47,3.642,0.801,0
2,81,3.528,72.03,3.818,0.906,0
2,82,3.652,72.11,3.686,0.741,0
2,83,3.46,73.2,3.596,0.904,0
2,84,3.715,70.1,3.672,0.671,0
2,85,3.279,72.99,3.662,0.836,0
2,86,3.498,74.68,3.699,0.829,0
2,87,3.688,71.48,3.729,0.734,0
2,88,3.613,72.35,3.694,0.693,0
2,89,3.828,73.73,3.658,0.647,0
2,90,3.976,72.92,3.801,0.641,0
2,91,3.83,73.89,3.741,0.883,0
2,92,3.695,73.01,3.559,0.818,0
2,93,4.038,75.45,3.699,0.956,0
2,94,3.873,72.33,3.527,0.666,0
2,95,3.945,73.95,3.642,0.787,0
2,96,3.649,75.59,3.384,0.856,0
2,97,4.237,73.99,3.8,0.678,0
2,98,3.811,73.66,3.784,0.972,0
2,99,3.987,72.35,3.429,0.601,0
2,100,4.215,75.71,3.591,0.772,0
2,101,4.037,74.84,3.571,0.648,0
2,102,4.036,75.14,3.733,0.762,0
2,103,3.94,74.76,3.565,0.87,0
2,104,4.291,72.92,3.496,0.736,0
2,105,4.435,75.63,3.546,0.965,0
2,106,4.395,75.01,3.542,0.802,0
2,107,4.216,74.78,3.476,0.908,1
2,108,1.669,63.33,4.212,0.904,0
2,109,2.057,65.59,4.184,0.901,0
2,110,1.608,66.29,4.31,0.814,0
2,111,1.808,65.49,3.994,0.768,0
2,112,1.681,62.18,4.363,0.686,0
2,113,1.917,66.38,4.199,0.978,0
2,114,1.935,65.01,4.392,0.794,0
2,115,1.887,64.93,4.263,0.701,0
2,116,1.746,63.57,4.15,0.705,0
2,117,1.852,66.05,4.327,0.959,0
2,118,1.482,65.69,4.169,0.758,0
2,119,1.602,66.42,4.313,0.903,0
2,120,1.781,63.85,4.251,0.904,0
2,121,1.928,64.04,4.286,0.69,0
2,122,1.709,62.78,4.308,0.645,0
2,123,1.513,61.82,4.241,0.663,0
2,124,1.721,64.02,4.238,0.756,0
2,125,1.264,64.82,4.247,0.944,0
2,126,1.672,66.07,4.237,0.945,0
2,127,1.672,63.99,4.162,0.64,0
2,128,1.637,66.41,4.379,0.982,0
2,129,1.559,65.1,4.259,0.687,0
2,130,1.876,64.02,4.411,0.758,0
2,131,1.847,67.41,4.248,0.97,0
2,132,1.99,66.97,4.255,0.966,0
2,133,1.921,64.43,4.379,0.875,0
2,134,1.78,65.59,4.217,0.861,0
2,135,1.803,63.03,4.288,0.638,0
2,136,1.861,67.83,4.245,0.963,0
2,137,1.725,65.94,4.114,0.887,0
2,138,1.892,65.33,4.214,0.657,0
2,139,1.915,66.17,4.093,0.648,0
2,140,1.821,64.09,4.263,0.683,0
2,141,1.81,65.24,4.231,0.843,0
2,142,1.946,67.65,4.044,0.663,0
2,143,1.757,67.94,4.139,0.928,0
2,144,1.87,68.43,4.097,0.968,0
2,145,1.992,63.21,4.194,0.61,0
2,146,1.993,65.34,4.357,0.682,0
2,147,1.966,66.95,4.256,0.88,0
2,148,2.005,67.1,4.23,0.76,0
2,149,1.597,66.58,4.192,0.875,0
2,150,1.969,69.03,4.259,0.945,0
2,151,1.851,66.03,3.994,0.648,0
2,152,2.269,67.28,4.212,0.997,0
2,153,2.049,67.27,4.049,0.96,0
2,154,1.959,65.88,4.12,0.602,0
2,155,1.644,66.0,3.931,0.61,0
2,156,2.147,67.92,3.959,0.978,0
2,157,2.407,68.5,4.099,0.926,0
2,158,2.443,64.8,4.091,0.655,0
2,159,2.086,66.55,4.055,0.807,0
2,160,2.25,67.27,4.09,0.828,0
2,161,2.07,68.91,4.116,0.959,0
2,162,1.891,67.5,3.965,0.878,0
2,163,2.002,70.63,4.037,0.846,0
2,164,2.039,67.26,3.999,0.878,0
2,165,2.314,68.86,4.109,0.827,0
2,166,2.427,68.76,3.971,0.942,0
2,167,2.078,68.18,3.837,0.722,0
2,168,2.258,69.01,4.001,0.695,0
2,169,2.535,66.85,3.983,0.65,0
2,170,2.344,69.61,3.953,0.822,0
2,171,2.212,66.92,4.037,0.699,0
2,172,2.345,69.88,3.85,0.87,0
2,173,2.609,68.04,3.837,0.615,0
2,174,4.652,70.56,3.767,0.994,0
2,175,2.731,70.44,3.856,0.809,0
2,176,2.582,68.4,3.992,0.784,0
2,177,2.741,68.52,4.007,0.604,0
2,178,2.707,69.57,4.006,0.854,0
2,179,2.724,70.68,3.962,0.754,0
2,180,2.754,71.16,4.058,0.733,0
2,181,2.809,72.57,3.884,0.884,0
2,182,2.876,70.41,3.739,0.678,0
2,183,2.8,72.11,3.707,0.969,0
2,184,2.968,68.84,3.66,0.755,0
2,185,3.138,71.9,3.696,0.847,0
2,186,3.373,71.66,3.727,0.893,0
2,187,3.252,73.5,3.664,0.973,0
2,188,3.254,69.87,3.681,0.614,0
2,189,3.436,69.71,3.712,0.668,0
2,190,3.439,71.27,3.658,0.688,0
2,191,3.525,71.56,3.576,0.68,0
2,192,3.387,72.0,3.734,0.901,0
2,193,3.423,71.68,3.54,0.707,0
2,194,3.558,73.11,3.613,0.706,0
2,195,3.701,72.12,3.554,0.823,0
2,196,3.697,72.44,3.558,0.874,0
2,197,3.94,74.28,3.595,0.848,0
2,198,4.011,73.97,3.546,0.876,0
2,199,3.993,72.78,3.644,0.872,0
2,200,4.024,72.73,3.717,0.661,0
2,201,4.081,73.4,3.557,0.626,0
2,202,4.098,75.55,3.457,0.775,0
2,203,4.341,77.07,3.487,0.994,1
2,204,1.613,65.27,4.336,0.775,0
2,205,2.041,64.22,4.342,0.872,0
2,206,1.463,63.84,4.419,0.776,0
2,207,1.79,65.82,4.244,0.969,0
2,208,1.697,62.07,4.287,0.785,0
2,209,1.808,64.59,4.315,0.636,0
2,210,1.608,64.49,4.35,0.813,0
2,211,1.687,63.29,4.299,0.64,0
2,212,1.959,65.39,4.381,0.671,0
2,213,1.594,64.38,4.347,0.877,0
2,214,1.556,63.85,4.298,0.901,0
2,215,1.872,64.27,4.326,0.604,0
2,216,1.73,65.93,4.171,0.953,0
2,217,1.929,64.42,4.004,0.838,0
2,218,1.821,64.73,4.104,0.813,0
2,219,1.639,65.14,4.11,0.824,0
2,220,1.389,65.49,4.168,0.954,0
2,221,1.652,66.03,4.422,0.911,0
2,222,1.77,64.61,4.291,0.973,0
2,223,1.683,65.46,4.153,0.93,0
2,224,1.652,62.97,4.288,0.696,0
2,225,1.997,63.3,4.339,0.824,0
2,226,1.708,64.49,4.347,0.861,0
2,227,1.727,67.43,4.081,0.913,0
2,228,2.297,65.48,4.473,0.892,0
2,229,1.757,64.6,4.345,0.766,0
2,230,1.595,63.35,4.282,0.645,0
2,231,1.522,63.41,4.325,0.775,0
2,232,1.773,65.59,4.226,0.857,0
2,233,1.416,64.24,4.268,0.741,0
2,234,1.569,64.92,4.156,0.861,0
2,235,1.642,63.99,4.254,0.613,0
2,236,1.712,63.68,4.299,0.607,0
2,237,1.762,66.12,4.072,0.846,0
2,238,2.068,66.07,4.167,0.956,0
2,239,1.687,67.92,4.259,0.989,0
2,240,1.824,64.02,4.351,0.983,0
2,241,1.659,63.59,4.22,0.72,0
2,242,1.743,65.74,4.183,0.995,0
2,243,1.922,65.1,4.28,0.836,0
2,244,1.672,64.03,4.242,0.802,0
2,245,1.676,63.87,4.322,0.788,0
2,246,1.58,66.95,4.313,0.977,0
2,247,1.661,63.1,4.281,0.716,0
2,248,1.607,63.99,4.276,0.676,0
2,249,4.167,62.46,4.382,0.645,0
2,250,1.899,64.27,4.35,0.855,0
2,251,1.695,64.36,4.173,0.727,0
2,252,1.864,65.11,4.133,0.95,0
2,253,1.906,63.44,4.3,0.672,0
2,254,1.587,63.2,4.197,0.685,0
2,255,1.774,66.4,4.255,0.822,0
2,256,1.958,64.84,4.277,0.894,0
2,257,1.709,66.45,4.379,0.914,0
2,258,1.881,62.72,4.265,0.637,0
2,259,1.83,63.61,4.234,0.713,0
2,260,1.876,63.92,4.288,0.722,0
2,261,1.66,63.94,4.421,0.619,0
2,262,1.985,66.2,4.336,0.925,0
2,263,1.623,64.78,4.316,0.905,0
2,264,1.655,65.44,4.122,0.846,0
2,265,2.099,65.44,4.14,0.984,0
2,266,1.519,64.86,4.299,0.834,0
2,267,1.734,64.84,4.308,0.641,0
2,268,2.155,65.09,4.418,0.845,0
2,269,1.628,64.67,4.253,0.833,0
2,270,1.974,65.52,4.272,0.831,0
2,271,1.928,66.9,4.369,0.852,0
2,272,1.882,64.82,4.225,0.791,0
2,273,1.568,66.04,4.198,0.914,0
2,274,1.707,64.61,4.148,0.675,0
2,275,1.829,64.97,4.16,0.755,0
2,276,1.858,66.45,4.256,0.674,0
2,277,1.494,64.97,4.35,0.642,0
2,278,1.703,64.09,4.286,0.627,0
2,279,2.111,67.91,4.131,0.901,0
2,280,1.629,63.55,4.217,0.696,0
2,281,1.845,64.82,4.335,0.66,0
2,282,1.897,64.59,4.373,0.865,0
2,283,1.614,65.69,4.237,0.924,0
2,284,1.78,63.85,4.269,0.873,0
2,285,1.749,65.57,4.189,0.7,0
2,286,1.838,65.53,4.298,0.927,0
2,287,1.888,66.02,4.104,0.857,0
2,288,1.902,63.44,4.201,0.724,0
2,289,1.785,66.58,4.349,0.882,0
2,290,1.917,64.25,4.343,0.826,0
2,291,1.908,64.96,4.202,0.958,0
2,292,1.734,64.96,4.211,0.722,0
2,293,1.981,65.95,4.333,0.908,0
2,294,1.821,66.36,4.238,0.969,0
2,295,1.782,62.83,4.355,0.605,0
2,296,1.854,62.85,4.238,0.627,0
2,297,2.09,65.42,4.086,0.674,0
2,298,1.694,67.47,4.157,0.899,0
2,299,1.645,65.04,4.267,0.911,0
2,300,1.753,65.62,4.116,0.914,0
2,301,1.745,64.69,4.272,0.758,0
2,302,1.683,66.46,4.038,0.873,0
2,303,1.993,65.17,4.173,0.762,0
2,304,1.864,66.48,4.295,0.947,0
2,305,1.949,64.99,4.258,0.923,0
2,306,1.751,65.18,4.154,0.708,0
2,307,1.582,65.6,4.238,0.782,0
2,308,1.943,67.3,3.984,0.786,0
2,309,1.804,64.52,4.195,0.81,0
2,310,1.85,65.25,4.171,0.692,0
2,311,2.06,64.67,4.115,0.837,0
2,312,1.847,66.25,4.218,0.796,0
2,313,1.802,66.75,4.072,0.774,0
2,314,1.795,67.22,4.015,0.99,0
2,315,1.913,68.13,4.192,0.934,0
2,316,1.81,66.47,4.179,0.782,0
2,317,1.842,67.51,4.358,0.993,0
2,318,1.866,64.31,3.959,0.752,0
2,319,1.95,67.15,4.226,0.955,0
2,320,1.921,68.87,4.165,0.842,0
2,321,1.959,66.28,4.064,0.96,0
2,322,1.811,65.86,4.044,0.891,0
2,323,1.877,68.86,4.108,0.943,0
2,324,1.673,66.43,4.146,0.65,0
2,325,2.111,65.4,4.026,0.725,0
2,326,1.901,66.97,4.14,0.949,0
2,327,1.945,65.58,3.923,0.721,0
2,328,1.995,66.38,4.009,0.881,0
2,329,1.993,66.62,4.162,0.843,0
2,330,2.02,64.9,3.901,0.604,0
2,331,2.045,65.51,4.022,0.748,0
2,332,2.05,67.07,4.029,0.802,0
2,333,2.19,66.89,4.156,0.603,0
2,334,2.082,66.44,4.078,0.791,0
2,335,1.915,67.37,4.241,0.703,0
2,336,2.042,67.63,4.188,0.982,0
2,337,2.03,65.12,4.175,0.71,0
2,338,1.903,70.25,4.097,0.915,0
2,339,2.136,66.23,4.144,0.866,0
2,340,2.065,66.72,4.021,0.981,0
2,341,1.88,67.28,4.169,0.838,0
2,342,2.012,66.17,4.017,0.805,0
2,343,2.226,67.09,4.067,0.875,0
2,344,1.741,68.42,4.144,1.0,0
2,345,1.917,67.72,4.063,0.84,0
2,346,2.28,67.74,4.117,0.754,0
2,347,1.995,68.88,4.016,0.992,0
2,348,1.861,66.67,4.141,0.722,0
2,349,2.102,66.05,4.041,0.687,0
2,350,2.221,66.95,4.163,0.975,0
2,351,2.005,67.04,4.1,0.811,0
2,352,1.973,66.67,4.165,0.654,0
2,353,2.186,69.54,3.994,0.989,0
2,354,2.238,64.57,4.117,0.615,0
2,355,2.134,67.6,4.077,0.778,0
2,356,2.121,66.8,4.026,0.716,0
2,357,2.203,66.55,4.074,0.725,0
2,358,2.101,67.63,4.141,0.842,0
2,359,2.072,67.15,4.213,0.637,0
2,360,2.155,66.63,3.823,0.761,0
2,361,2.159,65.53,4.243,0.744,0
2,362,2.247,67.21,3.943,0.725,0
2,363,2.037,65.95,4.199,0.79,0
2,364,2.17,68.87,4.016,0.992,0
3,0,2.433,56.56,5.396,0.651,0
3,1,2.53,57.48,5.442,0.793,0
3,2,2.363,60.63,5.374,0.975,0
3,3,2.588,61.3,5.44,0.992,0
3,4,2.362,58.15,5.305,0.609,0
3,5,2.618,57.16,5.284,0.646,0
3,6,2.628,56.94,5.276,0.751,0
3,7,2.88,61.09,5.348,0.978,0
3,8,2.543,59.27,5.12,0.935,0
3,9,2.411,58.58,5.361,0.626,0
3,10,2.849,59.73,5.2,0.945,0
3,11,2.599,57.79,5.324,0.888,0
3,12,2.594,60.3,5.101,0.885,0
3,13,2.856,61.41,5.209,0.904,0
3,14,2.542,58.84,5.24,0.786,0
3,15,2.583,60.42,5.198,0.919,0
3,16,2.65,59.85,5.275,0.81,0
3,17,2.632,61.03,5.276,0.959,0
3,18,3.058,57.54,5.141,0.688,0
3,19,2.986,58.99,5.357,0.673,0
3,20,2.639,59.5,5.232,0.805,0
3,21,2.434,61.36,5.221,0.964,0
3,22,2.967,60.31,5.26,0.766,0
3,23,2.789,58.49,5.121,0.965,0
3,24,2.824,61.56,5.319,0.695,0
3,25,2.899,62.69,5.351,0.907,0
3,26,2.68,58.94,5.376,0.967,0
3,27,2.825,61.14,5.338,0.933,0
3,28,2.728,60.27,5.316,0.769,0
3,29,2.893,56.96,5.272,0.699,0
3,30,3.118,61.57,5.219,0.922,0
3,31,2.853,61.35,5.124,0.965,0
3,32,2.824,59.84,5.271,0.677,0
3,33,3.234,58.0,5.087,0.798,0
3,34,3.23,60.13,5.002,0.673,0
3,35,3.033,60.18,4.985,0.615,0
3,36,4.548,59.71,5.331,0.608,0
3,37,3.212,61.69,5.233,0.778,0
3,38,3.299,59.97,5.111,0.774,0
3,39,2.995,59.88,5.079,0.678,0
3,40,2.864,61.62,5.048,0.755,0
3,41,3.277,61.26,5.268,0.668,0
3,42,3.359,61.55,5.042,0.877,0
3,43,3.288,62.48,5.118,0.89,0
3,44,3.401,60.28,4.972,0.649,0
3,45,3.23,61.49,5.122,0.69,0
3,46,3.44,60.59,5.18,0.677,0
3,47,3.527,62.79,5.111,0.98,0
3,48,3.545,63.16,4.938,0.982,0
3,49,3.472,60.35,5.231,0.682,0
3,50,3.372,59.95,5.034,0.651,0
3,51,3.363,59.34,5.202,0.622,0
3,52,3.809,60.52,4.901,0.934,0
3,53,3.347,60.8,5.179,0.605,0
3,54,3.445,62.61,4.966,0.856,0
3,55,3.255,61.06,5.03,0.757,0
3,56,3.68,62.45,5.006,0.876,0
3,57,3.656,62.73,5.193,0.936,0
3,58,3.435,63.6,4.999,0.764,0
3,59,3.304,62.62,4.999,0.763,0
3,60,3.668,65.16,4.895,0.952,0
3,61,3.827,60.85,4.956,0.622,0
3,62,3.665,63.77,4.861,0.968,0
3,63,3.717,62.33,4.969,0.754,0
3,64,3.848,63.4,4.979,0.729,0
3,65,4.064,62.77,4.986,0.803,0
3,66,4.059,65.77,4.938,0.959,0
3,67,4.069,65.09,4.848,0.833,0
3,68,4.159,63.35,4.831,0.775,0
3,69,4.194,62.63,4.77,0.604,0
3,70,4.04,62.61,4.811,0.744,0
3,71,4.211,64.62,4.754,0.763,0
3,72,4.206,65.43,4.751,0.894,0
3,73,4.141,62.57,4.623,0.7,0
3,74,4.187,65.83,4.831,0.991,0
3,75,4.226,61.66,4.815,0.602,0
3,76,4.605,62.53,4.903,0.619,0
3,77,4.327,64.9,4.773,0.908,0
3,78,4.509,64.39,4.652,0.606,0
3,79,4.499,65.02,4.831,0.907,0
3,80,4.479,64.76,4.85,0.611,0
3,81,4.052,66.02,4.903,0.972,0
3,82,4.624,66.56,4.869,0.754,0
3,83,4.538,66.95,4.636,0.977,0
3,84,4.432,66.32,4.872,0.972,1
3,85,1.724,54.35,5.414,0.655,0
3,86,2.087,53.24,5.623,0.632,0
3,87,2.198,54.4,5.518,0.802,0
3,88,2.146,57.34,5.731,0.986,0
3,89,1.829,53.98,5.633,0.878,0
3,90,1.707,54.84,5.599,0.797,0
3,91,1.937,52.41,5.545,0.649,0
3,92,1.777,56.67,5.684,0.963,0
3,93,1.872,55.05,5.51,0.877,0
3,94,1.936,53.52,5.75,0.982,0
3,95,1.816,54.78,5.565,0.761,0
3,96,2.332,52.51,5.61,0.632,0
3,97,2.07,56.18,5.524,0.961,0
3,98,1.996,55.82,5.616,0.828,0
3,99,2.029,55.74,5.454,0.947,0
3,100,2.124,54.88,5.752,0.64,0
3,101,2.065,55.46,5.65,0.959,0
3,102,4.271,52.2,5.651,0.664,0
3,103,2.321,55.6,5.666,0.97,0
3,104,2.05,55.37,5.67,0.982,0
3,105,1.911,55.77,5.586,0.726,0
3,106,1.913,54.53,5.571,0.685,0
3,107,2.241,55.03,5.551,0.605,0
3,108,2.168,54.24,5.578,0.759,0
3,109,2.259,55.65,5.492,0.809,0
3,110,2.005,55.52,5.642,0.984,0
3,111,1.836,55.34,5.391,0.617,0
3,112,2.31,55.32,5.623,0.72,0
3,113,2.043,54.33,5.424,0.679,0
3,114,2.002,54.54,5.581,0.725,0
3,115,2.188,56.11,5.598,0.884,0
3,116,1.901,55.29,5.652,0.686,0
3,117,1.952,54.09,5.511,0.884,0
3,118,2.161,55.17,5.413,0.652,0
3,119,2.084,55.4,5.562,0.637,0
3,120,1.995,54.82,5.505,0.831,0
3,121,2.062,55.92,5.689,0.857,0
3,122,2.051,55.59,5.475,0.863,0
3,123,1.937,56.56,5.495,0.897,0
3,124,1.727,55.88,5.516,0.827,0
3,125,2.126,55.58,5.423,0.874,0
3,126,2.01,54.69,5.552,0.713,0
3,127,2.235,53.92,5.348,0.767,0
3,128,4.313,55.6,5.574,0.755,0
3,129,2.103,54.55,5.606,0.819,0
3,130,1.78,55.23,5.67,0.739,0
3,131,1.744,54.54,5.456,0.864,0
3,132,2.201,55.4,5.41,0.617,0
3,133,2.217,56.2,5.46,0.696,0
3,134,2.155,57.81,5.293,0.764,0
3,135,2.064,56.27,5.419,0.83,0
3,136,2.216,54.01,5.561,0.689,0
3,137,1.85,57.58,5.2,0.977,0
3,138,2.086,57.84,5.441,0.77,0
3,139,2.331,55.18,5.498,0.674,0
3,140,1.913,56.41,5.657,0.899,0
3,141,2.349,56.79,5.429,0.854,0
3,142,2.337,56.77,5.341,0.884,0
3,143,1.966,56.79,5.324,0.952,0
3,144,2.139,56.51,5.66,0.98,0
3,145,2.327,57.57,5.536,0.889,0
3,146,2.185,55.89,5.46,0.665,0
3,147,2.061,56.89,5.491,0.788,0
3,148,2.437,55.61,5.415,0.796,0
3,149,1.777,56.07,5.45,0.614,0
3,150,2.191,58.49,5.373,0.928,0
3,151,2.12,55.43,5.491,0.816,0
3,152,2.006,57.09,5.537,0.921,0
3,153,2.269,57.75,5.39,0.867,0
3,154,2.35,56.15,5.382,0.81,0
3,155,2.068,60.15,5.407,0.808,0
3,156,2.479,53.42,5.496,0.629,0
3,157,2.295,55.53,5.34,0.676,0
3,158,2.355,56.29,5.34,0.698,0
3,159,2.245,58.59,5.244,0.646,0
3,160,2.121,57.48,5.413,0.909,0
3,161,2.223,57.52,5.323,0.978,0
3,162,2.66,57.87,5.249,0.717,0
3,163,2.263,55.05,5.423,0.619,0
3,164,2.077,57.46,5.448,0.908,0
3,165,2.222,55.79,5.261,0.605,0
3,166,2.343,57.96,5.355,0.886,0
3,167,2.51,58.25,5.495,0.864,0
3,168,2.38,59.02,5.468,0.973,0
3,169,2.337,58.47,5.49,0.875,0
3,170,2.351,55.31,5.337,0.603,0
3,171,2.432,58.45,5.248,0.715,0
3,172,2.393,59.43,5.198,0.975,0
3,173,2.274,56.15,5.258,0.817,0
